0.11450921	0.11450921	0.11450921	0.11450921	0.11450921	0.76562428
0.31916564	0.31916564	0.31916564	0.31916564	0.31916564	1.3515648
0.62185335	0.62185335	0.62185335	0.62185335	0.62185335	3.5393744
0.89455368	0.89455368	0.89455368	0.89455368	0.89455368	7.3471439
0.96358606	0.96358606	0.96358606	0.96358606	0.96358606	8.5086548
0.020063477	0.020063477	0.020063477	0.020063477	0.020063477	0.77558843
0.11065185	0.11065185	0.11065185	0.11065185	0.11065185	0.88225298
0.40302005	0.40302005	0.40302005	0.40302005	0.40302005	1.859345
0.097195066	0.097195066	0.097195066	0.097195066	0.097195066	0.81213297
0.29304897	0.29304897	0.29304897	0.29304897	0.29304897	1.2395654
0.67870762	0.67870762	0.67870762	0.67870762	0.67870762	4.4291507
0.97979167	0.97979167	0.97979167	0.97979167	0.97979167	8.6069916
0.39943359	0.39943359	0.39943359	0.39943359	0.39943359	1.9162397
0.82088429	0.82088429	0.82088429	0.82088429	0.82088429	6.0623709
0.13161932	0.13161932	0.13161932	0.13161932	0.13161932	0.76214754
0.84489117	0.84489117	0.84489117	0.84489117	0.84489117	6.6795357
0.23272666	0.23272666	0.23272666	0.23272666	0.23272666	1.2492378
0.067154611	0.067154611	0.067154611	0.067154611	0.067154611	0.82630906
0.33145213	0.33145213	0.33145213	0.33145213	0.33145213	1.7109523
0.57523452	0.57523452	0.57523452	0.57523452	0.57523452	3.3329971
0.13681927	0.13681927	0.13681927	0.13681927	0.13681927	0.87020087
0.86779769	0.86779769	0.86779769	0.86779769	0.86779769	6.8998227
0.32926621	0.32926621	0.32926621	0.32926621	0.32926621	1.4628725
0.48800189	0.48800189	0.48800189	0.48800189	0.48800189	2.3517513
0.43153673	0.43153673	0.43153673	0.43153673	0.43153673	2.2736112
0.26054157	0.26054157	0.26054157	0.26054157	0.26054157	1.0882851
0.98300281	0.98300281	0.98300281	0.98300281	0.98300281	8.9665601
0.96569796	0.96569796	0.96569796	0.96569796	0.96569796	8.5210524
0.94851732	0.94851732	0.94851732	0.94851732	0.94851732	8.2751973
0.45172239	0.45172239	0.45172239	0.45172239	0.45172239	2.303503
0.33169299	0.33169299	0.33169299	0.33169299	0.33169299	1.5844948
0.007759466	0.007759466	0.007759466	0.007759466	0.007759466	0.70271852
0.16583996	0.16583996	0.16583996	0.16583996	0.16583996	0.81119476
0.8281669	0.8281669	0.8281669	0.8281669	0.8281669	6.3353481
0.64340074	0.64340074	0.64340074	0.64340074	0.64340074	4.0625246
0.32227517	0.32227517	0.32227517	0.32227517	0.32227517	1.6365852
0.026369566	0.026369566	0.026369566	0.026369566	0.026369566	0.81180954
0.35544292	0.35544292	0.35544292	0.35544292	0.35544292	1.6178915
0.74388453	0.74388453	0.74388453	0.74388453	0.74388453	5.0968767
0.29866381	0.29866381	0.29866381	0.29866381	0.29866381	1.3345397
0.18122317	0.18122317	0.18122317	0.18122317	0.18122317	0.89974071
0.4151917	0.4151917	0.4151917	0.4151917	0.4151917	2.0568115
0.86734	0.86734	0.86734	0.86734	0.86734	6.65479
0.62493985	0.62493985	0.62493985	0.62493985	0.62493985	3.8283406
0.055202289	0.055202289	0.055202289	0.055202289	0.055202289	0.80448499
0.40409289	0.40409289	0.40409289	0.40409289	0.40409289	2.1408082
0.30196018	0.30196018	0.30196018	0.30196018	0.30196018	1.6079831
0.15231972	0.15231972	0.15231972	0.15231972	0.15231972	0.79920995
0.3091682	0.3091682	0.3091682	0.3091682	0.3091682	1.6198654
0.003258291	0.003258291	0.003258291	0.003258291	0.003258291	0.59639692
0.43740886	0.43740886	0.43740886	0.43740886	0.43740886	2.2492803
0.6764113	0.6764113	0.6764113	0.6764113	0.6764113	4.3806088
0.822913	0.822913	0.822913	0.822913	0.822913	5.9975567
0.75584534	0.75584534	0.75584534	0.75584534	0.75584534	5.3691731
0.1626389	0.1626389	0.1626389	0.1626389	0.1626389	0.94550425
0.55204308	0.55204308	0.55204308	0.55204308	0.55204308	2.9255495
0.5250937	0.5250937	0.5250937	0.5250937	0.5250937	2.9056198
0.91935528	0.91935528	0.91935528	0.91935528	0.91935528	7.7042724
0.44190695	0.44190695	0.44190695	0.44190695	0.44190695	2.3040653
0.04480234	0.04480234	0.04480234	0.04480234	0.04480234	0.63582875
0.96458349	0.96458349	0.96458349	0.96458349	0.96458349	8.4042307
0.013462415	0.013462415	0.013462415	0.013462415	0.013462415	0.67152107
0.5520235	0.5520235	0.5520235	0.5520235	0.5520235	3.0993838
0.93429963	0.93429963	0.93429963	0.93429963	0.93429963	7.7753376
0.89860886	0.89860886	0.89860886	0.89860886	0.89860886	7.3346578
0.61798972	0.61798972	0.61798972	0.61798972	0.61798972	3.5053685
0.69992451	0.69992451	0.69992451	0.69992451	0.69992451	4.3698328
0.93909501	0.93909501	0.93909501	0.93909501	0.93909501	7.8282079
0.45208415	0.45208415	0.45208415	0.45208415	0.45208415	2.1308019
0.17667178	0.17667178	0.17667178	0.17667178	0.17667178	1.0003063
0.6167652	0.6167652	0.6167652	0.6167652	0.6167652	3.7098515
0.51838015	0.51838015	0.51838015	0.51838015	0.51838015	2.7602762
0.36449306	0.36449306	0.36449306	0.36449306	0.36449306	1.759774
0.77330971	0.77330971	0.77330971	0.77330971	0.77330971	5.4147537
0.82827699	0.82827699	0.82827699	0.82827699	0.82827699	6.3377276
0.3183901	0.3183901	0.3183901	0.3183901	0.3183901	1.3372916
0.59597957	0.59597957	0.59597957	0.59597957	0.59597957	3.4539586
0.78181805	0.78181805	0.78181805	0.78181805	0.78181805	5.7927426
0.03359235	0.03359235	0.03359235	0.03359235	0.03359235	0.72247028
0.85697746	0.85697746	0.85697746	0.85697746	0.85697746	6.6788939
0.68261099	0.68261099	0.68261099	0.68261099	0.68261099	4.4853684
0.80185059	0.80185059	0.80185059	0.80185059	0.80185059	5.7900647
0.91769708	0.91769708	0.91769708	0.91769708	0.91769708	7.7290693
0.38810989	0.38810989	0.38810989	0.38810989	0.38810989	1.9996617
0.47198094	0.47198094	0.47198094	0.47198094	0.47198094	2.4614692
0.08805834	0.08805834	0.08805834	0.08805834	0.08805834	0.98474706
0.92510541	0.92510541	0.92510541	0.92510541	0.92510541	7.9404652
0.67847986	0.67847986	0.67847986	0.67847986	0.67847986	4.4859823
0.64103233	0.64103233	0.64103233	0.64103233	0.64103233	3.9671868
0.99590779	0.99590779	0.99590779	0.99590779	0.99590779	9.0628568
0.49954242	0.49954242	0.49954242	0.49954242	0.49954242	2.5682458
0.43005161	0.43005161	0.43005161	0.43005161	0.43005161	1.9633566
0.8291686	0.8291686	0.8291686	0.8291686	0.8291686	6.1821309
0.11669606	0.11669606	0.11669606	0.11669606	0.11669606	0.86251684
0.59868431	0.59868431	0.59868431	0.59868431	0.59868431	3.4734927
0.22122456	0.22122456	0.22122456	0.22122456	0.22122456	1.2233546
0.39867688	0.39867688	0.39867688	0.39867688	0.39867688	2.0916417
0.30115234	0.30115234	0.30115234	0.30115234	0.30115234	1.4730312
0.63354396	0.63354396	0.63354396	0.63354396	0.63354396	4.0009988
0.94498331	0.94498331	0.94498331	0.94498331	0.94498331	8.0950552
0.005870809	0.005870809	0.005870809	0.005870809	0.005870809	0.6986846
0.81659885	0.81659885	0.81659885	0.81659885	0.81659885	5.9072092
0.69088527	0.69088527	0.69088527	0.69088527	0.69088527	4.3275556
0.98098479	0.98098479	0.98098479	0.98098479	0.98098479	8.6888911
0.069739644	0.069739644	0.069739644	0.069739644	0.069739644	0.98681791
0.044954753	0.044954753	0.044954753	0.044954753	0.044954753	0.60832322
0.73995374	0.73995374	0.73995374	0.73995374	0.73995374	5.2416889
0.81912169	0.81912169	0.81912169	0.81912169	0.81912169	5.9852837
0.26084057	0.26084057	0.26084057	0.26084057	0.26084057	1.2129773
0.70401274	0.70401274	0.70401274	0.70401274	0.70401274	4.5662174
0.29647567	0.29647567	0.29647567	0.29647567	0.29647567	1.5073071
0.082291002	0.082291002	0.082291002	0.082291002	0.082291002	0.83582529
0.87538362	0.87538362	0.87538362	0.87538362	0.87538362	6.9861587
0.077451651	0.077451651	0.077451651	0.077451651	0.077451651	0.90894447
0.74098431	0.74098431	0.74098431	0.74098431	0.74098431	4.9738574
0.12507013	0.12507013	0.12507013	0.12507013	0.12507013	1.0864508
0.44371293	0.44371293	0.44371293	0.44371293	0.44371293	2.0901934
0.59248312	0.59248312	0.59248312	0.59248312	0.59248312	3.4128033
0.63634804	0.63634804	0.63634804	0.63634804	0.63634804	3.8236603
0.53273484	0.53273484	0.53273484	0.53273484	0.53273484	2.8816498
0.20871653	0.20871653	0.20871653	0.20871653	0.20871653	0.89973945
0.67372807	0.67372807	0.67372807	0.67372807	0.67372807	4.4427675
0.2419085	0.2419085	0.2419085	0.2419085	0.2419085	1.0112173
0.72052936	0.72052936	0.72052936	0.72052936	0.72052936	4.8093617
0.39996405	0.39996405	0.39996405	0.39996405	0.39996405	2.0037815
0.39403595	0.39403595	0.39403595	0.39403595	0.39403595	1.9363944
0.41150225	0.41150225	0.41150225	0.41150225	0.41150225	1.8828793
0.14974372	0.14974372	0.14974372	0.14974372	0.14974372	0.98933266
0.87823288	0.87823288	0.87823288	0.87823288	0.87823288	7.0059735
0.021755794	0.021755794	0.021755794	0.021755794	0.021755794	0.79297943
0.92383268	0.92383268	0.92383268	0.92383268	0.92383268	7.7483964
0.63261736	0.63261736	0.63261736	0.63261736	0.63261736	3.812823
0.066915789	0.066915789	0.066915789	0.066915789	0.066915789	0.81860301
0.63267259	0.63267259	0.63267259	0.63267259	0.63267259	3.8133964
0.75374407	0.75374407	0.75374407	0.75374407	0.75374407	5.2229562
0.76966282	0.76966282	0.76966282	0.76966282	0.76966282	5.4316033
0.80803605	0.80803605	0.80803605	0.80803605	0.80803605	5.9575886
0.54333387	0.54333387	0.54333387	0.54333387	0.54333387	2.965494
0.48508409	0.48508409	0.48508409	0.48508409	0.48508409	2.4958017
0.44121926	0.44121926	0.44121926	0.44121926	0.44121926	2.1836571
0.62649857	0.62649857	0.62649857	0.62649857	0.62649857	3.7496839
0.077783158	0.077783158	0.077783158	0.077783158	0.077783158	0.82878332
0.54406284	0.54406284	0.54406284	0.54406284	0.54406284	2.97178
0.20909703	0.20909703	0.20909703	0.20909703	0.20909703	1.0820924
0.26999867	0.26999867	0.26999867	0.26999867	0.26999867	1.2861669
0.29168146	0.29168146	0.29168146	0.29168146	0.29168146	1.3728583
0.82222057	0.82222057	0.82222057	0.82222057	0.82222057	6.1603622
0.41149818	0.41149818	0.41149818	0.41149818	0.41149818	1.9918566
0.52695564	0.52695564	0.52695564	0.52695564	0.52695564	2.826946
0.92020805	0.92020805	0.92020805	0.92020805	0.92020805	7.6875786
0.37913563	0.37913563	0.37913563	0.37913563	0.37913563	1.8006656
0.63889879	0.63889879	0.63889879	0.63889879	0.63889879	3.8784318
0.17373889	0.17373889	0.17373889	0.17373889	0.17373889	0.98946085
0.78580018	0.78580018	0.78580018	0.78580018	0.78580018	5.6488098
0.36563105	0.36563105	0.36563105	0.36563105	0.36563105	1.7262302
0.77694198	0.77694198	0.77694198	0.77694198	0.77694198	5.528867
0.34214632	0.34214632	0.34214632	0.34214632	0.34214632	1.6041599
0.77417596	0.77417596	0.77417596	0.77417596	0.77417596	5.49177
0.14783221	0.14783221	0.14783221	0.14783221	0.14783221	0.93324518
0.1482423	0.1482423	0.1482423	0.1482423	0.1482423	0.93405957
0.63905162	0.63905162	0.63905162	0.63905162	0.63905162	3.8800381
0.093372996	0.093372996	0.093372996	0.093372996	0.093372996	0.84616772
0.9287884	0.9287884	0.9287884	0.9287884	0.9287884	7.8320572
0.48513584	0.48513584	0.48513584	0.48513584	0.48513584	2.4961907
0.16324513	0.16324513	0.16324513	0.16324513	0.16324513	0.96551773
0.27634206	0.27634206	0.27634206	0.27634206	0.27634206	1.3107527
0.13097372	0.13097372	0.13097372	0.13097372	0.13097372	0.90184151
0.023220097	0.023220097	0.023220097	0.023220097	0.023220097	0.79339562
0.23129737	0.23129737	0.23129737	0.23129737	0.23129737	1.149856
0.84525855	0.84525855	0.84525855	0.84525855	0.84525855	6.4994322
0.72635615	0.72635615	0.72635615	0.72635615	0.72635615	4.8768923
0.69468779	0.69468779	0.69468779	0.69468779	0.69468779	4.4968099
0.38310627	0.38310627	0.38310627	0.38310627	0.38310627	1.8231461
0.47984251	0.47984251	0.47984251	0.47984251	0.47984251	2.4566506
0.96707892	0.96707892	0.96707892	0.96707892	0.96707892	8.4984324
0.78353604	0.78353604	0.78353604	0.78353604	0.78353604	5.6179872
0.40973602	0.40973602	0.40973602	0.40973602	0.40973602	1.9809757
0.95736517	0.95736517	0.95736517	0.95736517	0.95736517	8.3260161
0.19697929	0.19697929	0.19697929	0.19697929	0.19697929	1.0482497
0.52934481	0.52934481	0.52934481	0.52934481	0.52934481	2.8468377
0.50419282	0.50419282	0.50419282	0.50419282	0.50419282	2.6428474
0.48340677	0.48340677	0.48340677	0.48340677	0.48340677	2.483218
0.37761358	0.37761358	0.37761358	0.37761358	0.37761358	1.7921202
0.51971965	0.51971965	0.51971965	0.51971965	0.51971965	2.7673624
0.8157689	0.8157689	0.8157689	0.8157689	0.8157689	6.0675697
0.20862876	0.20862876	0.20862876	0.20862876	0.20862876	1.0807436
0.38879508	0.38879508	0.38879508	0.38879508	0.38879508	1.8558281
0.046142682	0.046142682	0.046142682	0.046142682	0.046142682	0.80350955
0.30480456	0.30480456	0.30480456	0.30480456	0.30480456	1.4289967
0.81383942	0.81383942	0.81383942	0.81383942	0.81383942	6.0400013
0.68209397	0.68209397	0.68209397	0.68209397	0.68209397	4.3515583
0.88243724	0.88243724	0.88243724	0.88243724	0.88243724	7.0723756
0.081798941	0.081798941	0.081798941	0.081798941	0.081798941	0.83294665
0.49482566	0.49482566	0.49482566	0.49482566	0.49482566	2.5699158
0.43033078	0.43033078	0.43033078	0.43033078	0.43033078	2.1115663
0.34545758	0.34545758	0.34545758	0.34545758	0.34545758	1.620809
0.91365962	0.91365962	0.91365962	0.91365962	0.91365962	7.5784972
0.16017165	0.16017165	0.16017165	0.16017165	0.16017165	0.95880843
0.38786915	0.38786915	0.38786915	0.38786915	0.38786915	1.8504706
0.96721666	0.96721666	0.96721666	0.96721666	0.96721666	8.5008937
0.06672469	0.06672469	0.06672469	0.06672469	0.06672469	0.81843812
0.31672763	0.31672763	0.31672763	0.31672763	0.31672763	1.4824298
0.1267236	0.1267236	0.1267236	0.1267236	0.1267236	0.89456012
0.11580013	0.11580013	0.11580013	0.11580013	0.11580013	0.87700929
0.16435755	0.16435755	0.16435755	0.16435755	0.16435755	0.96797989
0.0939478	0.0939478	0.0939478	0.0939478	0.0939478	0.84687184
0.53213249	0.53213249	0.53213249	0.53213249	0.53213249	2.8701846
0.76240446	0.76240446	0.76240446	0.76240446	0.76240446	5.3357791
0.41749569	0.41749569	0.41749569	0.41749569	0.41749569	2.029299
0.83552963	0.83552963	0.83552963	0.83552963	0.83552963	6.3547663
0.8047291	0.8047291	0.8047291	0.8047291	0.8047291	5.9109661
0.009171166	0.009171166	0.009171166	0.009171166	0.009171166	0.79052728
0.64471331	0.64471331	0.64471331	0.64471331	0.64471331	3.939881
0.11235277	0.11235277	0.11235277	0.11235277	0.11235277	0.87181625
0.21570199	0.21570199	0.21570199	0.21570199	0.21570199	1.1014702
0.90928716	0.90928716	0.90928716	0.90928716	0.90928716	7.5062307
0.14467848	0.14467848	0.14467848	0.14467848	0.14467848	0.92706263
0.20747787	0.20747787	0.20747787	0.20747787	0.20747787	1.0774427
0.85064079	0.85064079	0.85064079	0.85064079	0.85064079	6.5803968
0.71310907	0.71310907	0.71310907	0.71310907	0.71310907	4.7153033
0.080424879	0.080424879	0.080424879	0.080424879	0.080424879	0.83149762
0.81869909	0.81869909	0.81869909	0.81869909	0.81869909	6.1095971
0.34895878	0.34895878	0.34895878	0.34895878	0.34895878	1.638613
0.16254734	0.16254734	0.16254734	0.16254734	0.16254734	0.96398246
0.53975099	0.53975099	0.53975099	0.53975099	0.53975099	2.9347469
0.92332697	0.92332697	0.92332697	0.92332697	0.92332697	7.7398921
0.43712357	0.43712357	0.43712357	0.43712357	0.43712357	2.1562913
0.54012537	0.54012537	0.54012537	0.54012537	0.54012537	2.9379481
0.69835335	0.69835335	0.69835335	0.69835335	0.69835335	4.5397141
0.002054385	0.002054385	0.002054385	0.002054385	0.002054385	0.7900264
0.83660328	0.83660328	0.83660328	0.83660328	0.83660328	6.3706248
0.88942373	0.88942373	0.88942373	0.88942373	0.88942373	7.183633
0.01975106	0.01975106	0.01975106	0.01975106	0.01975106	0.79245402
0.098419952	0.098419952	0.098419952	0.098419952	0.098419952	0.85250443
0.37415558	0.37415558	0.37415558	0.37415558	0.37415558	1.7728531
0.96747892	0.96747892	0.96747892	0.96747892	0.96747892	8.5055816
0.61958534	0.61958534	0.61958534	0.61958534	0.61958534	3.6792587
0.67003835	0.67003835	0.67003835	0.67003835	0.67003835	4.2156243
0.45616918	0.45616918	0.45616918	0.45616918	0.45616918	2.2861088
0.83803533	0.83803533	0.83803533	0.83803533	0.83803533	6.3918182
0.82309807	0.82309807	0.82309807	0.82309807	0.82309807	6.1730559
0.54211211	0.54211211	0.54211211	0.54211211	0.54211211	2.9549816
0.092391182	0.092391182	0.092391182	0.092391182	0.092391182	0.84497546
0.29527639	0.29527639	0.29527639	0.29527639	0.29527639	1.3879598
0.60223769	0.60223769	0.60223769	0.60223769	0.60223769	3.5067709
0.18283858	0.18283858	0.18283858	0.18283858	0.18283858	1.0115285
0.73317025	0.73317025	0.73317025	0.73317025	0.73317025	4.9614774
0.54889198	0.54889198	0.54889198	0.54889198	0.54889198	3.0136803
0.15616039	0.15616039	0.15616039	0.15616039	0.15616039	0.95025769
0.92507026	0.92507026	0.92507026	0.92507026	0.92507026	7.7692337
0.20215511	0.20215511	0.20215511	0.20215511	0.20215511	1.0624353
0.008448561	0.008448561	0.008448561	0.008448561	0.008448561	0.79044736
0.68911142	0.68911142	0.68911142	0.68911142	0.68911142	4.4320834
0.40096769	0.40096769	0.40096769	0.40096769	0.40096769	1.9276435
0.37958292	0.37958292	0.37958292	0.37958292	0.37958292	1.8031845
0.90318605	0.90318605	0.90318605	0.90318605	0.90318605	7.4061518
0.94335044	0.94335044	0.94335044	0.94335044	0.94335044	8.0813017
0.4739795	0.4739795	0.4739795	0.4739795	0.4739795	2.4134577
0.017760485	0.017760485	0.017760485	0.017760485	0.017760485	0.79198301
0.81995453	0.81995453	0.81995453	0.81995453	0.81995453	6.1276631
0.057388459	0.057388459	0.057388459	0.057388459	0.057388459	0.81097332
0.090127967	0.090127967	0.090127967	0.090127967	0.090127967	0.84227722
0.6966546	0.6966546	0.6966546	0.6966546	0.6966546	4.5197956
0.14714915	0.14714915	0.14714915	0.14714915	0.14714915	0.93189404
0.05757877	0.05757877	0.05757877	0.05757877	0.05757877	0.81111395
0.063357737	0.063357737	0.063357737	0.063357737	0.063357737	0.81561269
0.72282963	0.72282963	0.72282963	0.72282963	0.72282963	4.8335086
0.03370824	0.03370824	0.03370824	0.03370824	0.03370824	0.79718043
0.69571751	0.69571751	0.69571751	0.69571751	0.69571751	4.5088338
0.22117649	0.22117649	0.22117649	0.22117649	0.22117649	1.1180327
0.62538607	0.62538607	0.62538607	0.62538607	0.62538607	3.7382856
0.51329271	0.51329271	0.51329271	0.51329271	0.51329271	2.7152718
0.57570811	0.57570811	0.57570811	0.57570811	0.57570811	3.2545729
0.28724391	0.28724391	0.28724391	0.28724391	0.28724391	1.3545041
0.8926847	0.8926847	0.8926847	0.8926847	0.8926847	7.2359553
0.092592703	0.092592703	0.092592703	0.092592703	0.092592703	0.8452191
0.29248458	0.29248458	0.29248458	0.29248458	0.29248458	1.3762139
0.82189861	0.82189861	0.82189861	0.82189861	0.82189861	6.1557092
0.99401909	0.99401909	0.99401909	0.99401909	0.99401909	8.9887207
0.067816045	0.067816045	0.067816045	0.067816045	0.067816045	0.81938634
0.97308533	0.97308533	0.97308533	0.97308533	0.97308533	8.6061982
0.92278756	0.92278756	0.92278756	0.92278756	0.92278756	7.7308281
0.95873119	0.95873119	0.95873119	0.95873119	0.95873119	8.3501235
0.56316367	0.56316367	0.56316367	0.56316367	0.56316367	3.1401433
0.9505253	0.9505253	0.9505253	0.9505253	0.9505253	8.2059887
0.31822406	0.31822406	0.31822406	0.31822406	0.31822406	1.4893004
0.26589708	0.26589708	0.26589708	0.26589708	0.26589708	1.2706093
0.061084222	0.061084222	0.061084222	0.061084222	0.061084222	0.81379003
0.33276783	0.33276783	0.33276783	0.33276783	0.33276783	1.5579988
0.29242284	0.29242284	0.29242284	0.29242284	0.29242284	1.3759556
0.40248467	0.40248467	0.40248467	0.40248467	0.40248467	1.9367741
0.0341123	0.0341123	0.0341123	0.0341123	0.0341123	0.79735458
0.28746889	0.28746889	0.28746889	0.28746889	0.28746889	1.355427
0.21962134	0.21962134	0.21962134	0.21962134	0.21962134	1.1132814
0.56592787	0.56592787	0.56592787	0.56592787	0.56592787	3.1650942
0.87009289	0.87009289	0.87009289	0.87009289	0.87009289	6.878586
0.25498648	0.25498648	0.25498648	0.25498648	0.25498648	1.2305154
0.59181033	0.59181033	0.59181033	0.59181033	0.59181033	3.4059839
0.52269269	0.52269269	0.52269269	0.52269269	0.52269269	2.7917233
0.12914619	0.12914619	0.12914619	0.12914619	0.12914619	0.89867934
0.003776014	0.003776014	0.003776014	0.003776014	0.003776014	0.79008923
0.32581647	0.32581647	0.32581647	0.32581647	0.32581647	1.5247276
0.36076282	0.36076282	0.36076282	0.36076282	0.36076282	1.7001599
0.99403474	0.99403474	0.99403474	0.99403474	0.99403474	8.9890109
0.93996293	0.93996293	0.93996293	0.93996293	0.93996293	8.022865
0.43413808	0.43413808	0.43413808	0.43413808	0.43413808	2.1365328
0.93550529	0.93550529	0.93550529	0.93550529	0.93550529	7.9463895
0.49683294	0.49683294	0.49683294	0.49683294	0.49683294	2.5854064
0.97107097	0.97107097	0.97107097	0.97107097	0.97107097	8.5699584
0.95767394	0.95767394	0.95767394	0.95767394	0.95767394	8.3314613
0.72072586	0.72072586	0.72072586	0.72072586	0.72072586	4.8077547
0.64796353	0.64796353	0.64796353	0.64796353	0.64796353	3.9745314
0.86260004	0.86260004	0.86260004	0.86260004	0.86260004	6.7626881
0.030909188	0.030909188	0.030909188	0.030909188	0.030909188	0.79603194
0.36587797	0.36587797	0.36587797	0.36587797	0.36587797	1.7275633
0.093820534	0.093820534	0.093820534	0.093820534	0.093820534	0.84671555
0.33464995	0.33464995	0.33464995	0.33464995	0.33464995	1.5671451
